drug_name,CanonicalSMILES,DepMap_ID,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,predicted ln(IC50),Top10 genes,Top10 pathways
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000006,MONO-MAC-6,908148,LAML,blood,acute_myeloid_leukaemia,,-3.8187115,"FLT3, PRL, IFNA5, CCL25, CX3CL1, PLA2G2C, HRC, CXCL14, EGFR, DDB1",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000007,LS-513,907795,COREAD,digestive_system,large_intestine,,-2.4745042,"CCL24, FASLG, AQP7, IL34, VHL, FABP1, PIK3R1, FABP5, ACVR2A, CCL15",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000008,A101D,910921,SKCM,skin,melanoma,,-3.596838,"IL37, PLA1A, DCT, MPZ, NGFR, FREM1, FLT1, CADM3, KDR, IL24",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000009,C2BBe1,910700,COREAD,digestive_system,large_intestine,,-1.9020694,"WEE2, APOA2, LRP2, NOS2, PLA2G12B, VTN, FLNC, SIAH1, FLT4, UBE2G1",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000012,HCC-827,1240146,LUAD,lung,lung_NSCLC_adenocarcinoma,,-1.3663589,"TBK1, CDK4, ELOC, PHKG1, IKBKB, PLCZ1, EDN2, PGK1, BTC, IFNA13",hsa04151
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000015,NCI-H1581,908471,UNCLASSIFIED,lung,lung_NSCLC_large_cell,,-2.314563,"LILRB3, IL13, ERN1, FAS, LTA, MOS, EFNA2, TFF1, CDKN2A, MYLK4",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000019,MCF7,905946,BRCA,breast,breast,,-3.3348134,"HTR1E, RPS6KB1, DRD1, TAF1L, ADCY5, NPY1R, TRIM37, RAD51C, PRLR, BRIP1",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000020,MHH-CALL-2,908132,UNCLASSIFIED,blood,B_cell_leukemia,,-2.7357085,"FGF16, DNTT, CD1C, CD72, TCL1A, FLT3, CD19, STIM2, CCL25, P2RX1",hsa04810
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000021,NCI-H1693,687802,LUAD,lung,lung_NSCLC_adenocarcinoma,,-1.6132829,"PFN4, RAD51C, GTF2H5, ERCC8, SMC1B, GTF2H2, TAF9, HHAT, CRKL, CTNNA3",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000023,PA-TU-8988T,1240201,PAAD,pancreas,pancreas,,-1.9003229,"MAP2K4, SMAD4, TLE3, LDHB, ID3, PCK2, STAT6, HSPB1, ID2, MAP3K5",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000024,OPM-2,909249,MM,blood,myeloma,,-4.4321365,"TIAM1, STEAP3, APOA2, CREB3L3, KRT28, RAC2, RAC3, PPP3CA, CCL25, ANAPC7",hsa04151
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000030,PC-14,753608,LUAD,lung,lung_NSCLC_adenocarcinoma,,-1.5932305,"KRT13, PLA2G10, WNT9A, PLA2G2C, SHC3, HKDC1, CUL3, CLDN9, IFNA13, CTF1",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000035,NCI-H1650,687800,LUAD,lung,lung_NSCLC_adenocarcinoma,,-0.4327756,"PAK2, GRIN3B, FGF20, EFNA4, SLC27A6, PLIN4, IFNL1, CCR3, BMP5, IL20RB",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000040,U-118-MG,687588,GBM,nervous_system,glioma,,-2.162802,"ADCY8, GRIN2A, MYLK2, GDF6, PDGFB, LAMTOR2, SELPLG, IRAK4, VEGFD, OCLN",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000042,PANC-02-03,1298475,PAAD,pancreas,pancreas,,-0.9435932,"RASA1, PDHB, CACNG6, PDHA1, CSNK2B, TAF11, RBX1, MAD2L2, ARRB2, ID3",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000045,MV-4-11,908156,UNCLASSIFIED,blood,leukemia,,-3.68271,"LAMTOR1, IL2RB, WNT7A, ADORA2B, PLA2G1B, CCL19, TNF, PIP4K2A, DAAM2, TAF6L",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000046,ACHN,905950,KIRC,kidney,kidney,,-2.3021219,"CLDN16, GFAP, STAT4, EDN2, FXYD2, SCIN, GRIN2B, WNT2B, NTF3, STAT1",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000048,TOV-112D,1299070,OV,urogenital_system,ovary,,-1.8729857,"GCG, IGF1R, PRL, WNT16, STEAP3, FGF22, FZD3, NBL1, IL17A, KRT12",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000050,NCI-H929,724825,MM,blood,myeloma,,-4.285955,"RRAS2, CASP7, BMP8B, CHD8, IGF1R, RHOA, STEAP3, WNT16, FRAT1, KRT12",hsa04151
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000052,A673,684052,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,,-3.5512369,"PPP3R2, DVL1, ERN1, CACNG3, ACSBG2, BMP15, ADRB3, CAMK1G, ADRA1A, CER1",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000053,KARPAS-299,907273,UNCLASSIFIED,blood,anaplastic_large_cell_lymphoma,,-3.0996816,"IL22, ICAM1, WNT9B, CLDN24, GRM1, IL26, PLA2G2D, GZMB, RHOA, IL18RAP",hsa04630
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000054,HT-1080,907064,UNCLASSIFIED,soft_tissue,fibrosarcoma,,-1.25988,"TUBA3E, HHIP, TUBA3C, PGF, COL6A3, EDA2R, CXCR6, HTR1D, ANPEP, ITGA10",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000055,D-283MED,906834,MB,nervous_system,medulloblastoma,,-3.906337,"GRM1, RHOA, CNGB3, RSPO1, CACNG5, CACNA1F, GIP, UBA2, HRC, GNB3",hsa04020
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000056,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,,-4.545863,"CXCR5, LILRB1, MS4A1, NCF1, CD19, TNFRSF13C, CSF2RB, CD22, HLA-DOB, CYBB",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000059,SUP-B15,1247871,ALL,blood,lymphoblastic_leukemia,,-2.6160898,"FGF6, NFKBIA, ATP6V1C2, GP9, CASP12, ARPC5, GNB4, DNTT, IFNA14, CD34",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000060,PANC-10-05,925348,PAAD,pancreas,pancreas,,-1.7089065,"SPOP, RASA1, GRPR, MAP2K1, LTB, CRLF2, TICAM1, PHKG2, CHAD, TAF10",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000061,HH,907056,UNCLASSIFIED,blood,T_cell_leukemia,,-2.6708102,"IL21, CASP8, RASGRP2, CTSV, IFNGR1, EPHA2, TIGIT, CD2, CCR4, MMP7",hsa04810
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000065,OCI-AML5,1330983,LAML,blood,acute_myeloid_leukaemia,,-2.2756767,"CCL23, CR1, CXCR2, HLA-DOA, IL18RAP, FCGR1A, FCER2, HLA-DRB5, HK3, LPAR4",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000070,697,906800,UNCLASSIFIED,blood,lymphoblastic_leukemia,,-4.327102,"PRKACG, CREBBP, EGF, CCND1, RCHY1, CUL5, FZD9, CCL26, CDC42, ATP6V1A",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000072,MEG-01,908126,LCML,blood,chronic_myeloid_leukaemia,,-3.096479,"IFNK, ATP1B4, RASGRF1, GYPA, CR1L, GP6, ITGA2B, TRHR, OSM, PTGER3",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000074,KU812,907311,LCML,blood,chronic_myeloid_leukaemia,,-3.497567,"CNTNAP2, FGF8, GDF2, GYPA, ACSBG1, WNT10B, GH2, NFATC2, TLE3, PDGFD",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000075,U-87-MG,687590,GBM,nervous_system,glioma,,-1.9513067,"KLHL9, SLC25A6, CDKN2C, GTF2B, MYH10, TAF11, LPAR2, E2F3, APAF1, CTSZ",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000081,GDM-1,906870,LAML,blood,acute_myeloid_leukaemia,,-2.6369946,"MPL, STAT1, WNT8A, HTR1F, CD34, RASGRP4, CX3CR1, MYLK, BMPR1A, FGF1",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000087,SK-ES-1,684072,UNCLASSIFIED,bone,ewings_sarcoma,,-3.353153,"LDHAL6A, ASIP, CAMK1G, PTPN5, PTGER3, ADRA1A, GDF6, ATP2B3, CACNA1G, GNA14",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000090,PC-3,905934,PRAD,urogenital_system,prostate,,-2.069907,"PRKCA, MALT1, CCL16, PPARG, FGF1, BRK1, FGD1, TYK2, PDGFA, KRT38",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000091,OV-56,1480362,OV,urogenital_system,ovary,,-1.7786814,"TLR2, CLDN16, ADRA1B, PTTG2, FXYD2, PPP3CC, WNT2B, ITGA10, GREM1, PDGFRB",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000092,NCI-H2452,908462,MESO,lung,mesothelioma,,-2.282356,"TNXB, BDKRB1, GDF5, CUL2, STAM, NGF, MYLK2, PIK3CD, THBS2, HSPA1L",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000094,HPAF-II,724869,PAAD,pancreas,pancreas,,-0.6185242,"PLA2G10, GRPR, EDAR, IL37, AQP7, CNGA1, PRKCG, NTSR1, CD55, IFNE",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000098,GAMG,906868,LGG,nervous_system,glioma,,-2.372648,"IL36B, ADCY8, CSF3, CSF2, SHH, CD276, GDF5, PLCZ1, IFNA13, IL6",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000100,RH-41,1240210,UNCLASSIFIED,soft_tissue,rhabdomyosarcoma,,-3.492438,"TACR3, CASQ2, FGF8, GHR, CDH15, CD40, GDF2, CCL13, PIAS1, NOS1",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000101,KE-37,907277,ALL,blood,lymphoblastic_leukemia,,-3.5232782,"RBPJL, CD2, CD1E, WDR24, CCR9, CD8A, CD1B, UCP1, CD58, CD6",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000102,GMS-10,906873,GBM,nervous_system,glioma,,-2.2882934,"CXCL10, CXCL11, FGF1, CRLF2, DDX58, AOX1, LPAR4, APAF1, PTPN11, ITGA11",hsa04151
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000103,Caov-4,949090,OV,urogenital_system,ovary,,-1.5676115,"FGF18, ATP6V1B1, SST, NPR1, NLGN4X, GP6, NECTIN2, FLT4, SIAH1, FLNC",hsa04310
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000104,LOUCY,907789,ALL,blood,lymphoblastic_T_cell_leukaemia,,-2.8269477,"NKD1, CCL27, ACSL1, HSPB1, ATF4, GP5, ITGAD, EPHA2, SOS1, IL18RAP",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000105,ALL-SIL,1295740,ALL,blood,T_cell_leukemia,,-2.0184505,"ICOS, CD1A, CD1E, AKT3, CASP9, AREG, ACOX2, IL3RA, PPM1A, CCL3L3",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000107,CAPAN-2,910915,PAAD,pancreas,pancreas,,-0.07443255,"CXCR6, FGF19, FGF3, LDHAL6B, PLA2G10, TLR3, LTB, IL23A, CNGA1, ITGB6",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000108,KP-3,1298219,UNCLASSIFIED,pancreas,pancreas,,-0.82969105,"CNGA1, IL20RB, ITGA10, SGK2, CSF2RA, GRIN3B, HKDC1, ELOB, NTSR1, CLDN16",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000109,H3255,1247873,LUAD,lung,lung_NSCLC_adenocarcinoma,,-0.8272842,"CXCL17, PHKG1, PTGS2, CHAD, GRAP2, SCUBE2, CLDN9, EDNRA, HLA-DQB1, BUB1B-PAK6",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000111,HCC1187,749711,BRCA,breast,breast,,-1.4770873,"CCL19, MAP3K7, RSPO1, CYP7A1, CCL21, PGR, TLR7, ACSBG1, LBP, GLP1R",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000113,OCI-AML2,910947,LAML,blood,acute_myeloid_leukaemia,,-2.7534177,"HK3, TLR8, CCR5, FCGR1A, CCR2, RNF43, MYLK4, DFFB, BAD, CXCR2",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000114,SU8686,1240218,PAAD,pancreas,pancreas,,-0.2069372,"SELP, TNFSF11, KCNJ5, GADD45A, IFNL2, CYP8B1, ZNRF3, ITPKC, UCP1, ADCY4",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000115,VCaP,1299075,PRAD,urogenital_system,prostate,,-2.5301983,"WNT2, CYP7A1, CXCR6, AVPR1B, NPY, MYL9, PLA1A, TUBA3D, SDC4, IFNA6",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000116,OAW-28,946360,OV,urogenital_system,ovary,,-1.0426377,"CYP8B1, DKK2, P2RX2, ADCY2, NLGN4X, YWHAE, CLDN6, VTCN1, UCP1, RPS6KA3",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000117,EFM-192A,1290798,BRCA,breast,breast,,-2.3969638,"FGF20, SOS2, CD36, ADRA1D, ACADL, PRKCG, ACVR1, HLA-DMA, FGFR3, NFKB1",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000118,HuP-T3,907285,PAAD,pancreas,pancreas,,-0.8014776,"ZNRF3, CRKL, FGF5, CNGA1, GDF7, CSH2, CXCL5, CSF2, HCAR1, CDC37",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000120,CHP-212,906820,NB,nervous_system,neuroblastoma,,-3.2728913,"CCKAR, COL6A6, CRH, GREM2, GDF6, COMP, ITGA8, TNFSF18, CD36, HGF",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000121,NCI-H2405,687821,LUAD,lung,lung_NSCLC_adenocarcinoma,,-0.4795951,"SFRP5, CCL24, ADRA1B, RSPO2, CXCL6, GRIN2A, NTSR1, VCAM1, RELN, LAT",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000129,NCI-H1341,1330964,SCLC,lung,lung_small_cell_carcinoma,,-1.8486186,"CFLAR, MYD88, DTX3L, IKBKE, MYL12A, INPPL1, RALBP1, PTPN2, CDK6, CCND1",
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000137,8-MG-BA,687562,GBM,nervous_system,glioma,,-3.2818747,"CHRM5, PLA2G2D, TNN, DHH, PLCG2, IL2RB, TGFB3, VCAM1, PIK3R1, SELL","hsa04151, hsa04014"
Rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,ACH-000138,CFPAC-1,906821,PAAD,pancreas,pancreas,,-1.6644846,"TNFSF11, SELP, AGTR1, CNGA1, LDHAL6B, CXCL6, RASA1, LDHC, CACNG6, LCK",
